r_index,r_index_converted,g_r
3916,19.58,0.531703887523836
3917,19.585,0.540888600605908
3918,19.59,0.523600317161617
3919,19.595,0.544115393380874
3920,19.6,0.543837889678448
3921,19.605,0.537898508651192
3922,19.61,0.552715524311301
3923,19.615,0.554319289710986
3924,19.62,0.57476614064997
3925,19.625,0.519851319173292
3926,19.63,0.536529636553851
3927,19.635,0.549427701247748
3928,19.64,0.560431922921597
3929,19.645,0.586462371349238
3930,19.65,0.573012915009214
3931,19.655,0.5670881646336
3932,19.66,0.587444853750875
3933,19.665,0.583394508381152
3934,19.67,0.575598377300189
3935,19.675,0.575305935604261
3936,19.68,0.550664601680743
3937,19.685,0.630883452061809
3938,19.69,0.600625448933591
3939,19.695,0.590969813422951
3940,19.7,0.678522750879992
3941,19.705,0.616525946818341
3942,19.71,0.618080580182064
3943,19.715,0.602836262527932
3944,19.72,0.606261520980273
3945,19.725,0.63392140154481
3946,19.73,0.683915537430428
3947,19.735,0.722683428829115
3948,19.74,0.627373676104698
3949,19.745,0.67357357053422
3950,19.75,0.667653373988257
3951,19.755,0.693338982540101
3952,19.76,0.65397281216823
3953,19.765,0.711207131593731
3954,19.77,0.660735560751192
3955,19.775,0.723473619896261
3956,19.78,0.684171413836046
3957,19.785,0.617111035271267
3958,19.79,0.648287577440052
3959,19.795,0.670175979125865
3960,19.8,0.714246759519564
3961,19.805,0.721284041469733
3962,19.81,0.61370632305775
3963,19.815,0.674366878315069
3964,19.82,0.734966167195377
3965,19.825,0.749361320764285
3966,19.83,0.702863892881544
3967,19.835,0.700665814041513
3968,19.84,0.742700142364789
3969,19.845,0.731274032749778
3970,19.85,0.714336119621251
3971,19.855,0.68085385887653
3972,19.86,0.730170084184909
3973,19.865,0.711419718340598
3974,19.87,0.755158673164404
3975,19.875,0.774979756574541
3976,19.88,0.772754553237943
3977,19.885,0.748516303777602
3978,19.89,0.740805410641805
3979,19.895,0.828405453983177
3980,19.9,0.762043274106965
3981,19.905,0.796447960357791
3982,19.91,0.766768157272578
3983,19.915,0.76272512771778
3984,19.92,0.850094018288612
3985,19.925,0.79667751377642
3986,19.93,0.803583228391264
3987,19.935,0.817783556089184
3988,19.94,0.788181674289166
3989,19.945,0.844317631382777
3990,19.95,0.853007905903905
3991,19.955,0.797927998147648
3992,19.96,0.801170066905409
3993,19.965,0.806228718476665
3994,19.97,0.882223922805923
3995,19.975,0.765423506662942
3996,19.98,0.78866413567194
3997,19.985,0.824595446264619
3998,19.99,0.784244709043715
3999,19.995,0.832843425436018
4000,20,0.828800026235378
4001,20.005,0.859201114927218
4002,20.01,0.851524869779973
4003,20.015,0.840234484700933
4004,20.02,0.928502298368316
4005,20.025,0.904521247963495
4006,20.03,0.835360526383345
4007,20.035,0.896389807316656
4008,20.04,0.912199698693898
4009,20.045,0.82147303129804
4010,20.05,0.858958709452714
4011,20.055,0.887388738401058
4012,20.06,0.838272641176163
4013,20.065,0.904523052492871
4014,20.07,0.94729512811933
4015,20.075,0.878421733935839
4016,20.08,0.879783584687983
4017,20.085,0.918907284082314
4018,20.09,0.961586657120214
4019,20.095,0.932364889048925
4020,20.1,0.978586037428752
4021,20.105,0.967331413611856
4022,20.11,0.911243211519126
4023,20.115,0.935890885445698
4024,20.12,0.94438592250531
4025,20.125,0.960036859129585
4026,20.13,0.961350342401926
4027,20.135,1.00918512150878
4028,20.14,0.910319626859192
4029,20.145,0.891992313910124
4030,20.15,0.929069934507593
4031,20.155,0.998254829235222
4032,20.16,0.938858103185751
4033,20.165,0.972289002181911
4034,20.17,0.948626413632169
4035,20.175,0.974890122187657
4036,20.18,1.01359725658752
4037,20.185,0.91872964733041
4038,20.19,0.944968808523203
4039,20.195,1.01387119443527
4040,20.2,0.983146164483673
4041,20.205,0.96311318196848
4042,20.21,1.05499310470192
4043,20.215,1.02784334602974
4044,20.22,0.947490499463773
4045,20.225,0.993131893267773
4046,20.23,0.966052552485475
4047,20.235,1.02049794521667
4048,20.24,1.01468146499498
4049,20.245,1.061969057162
4050,20.25,0.995989058133432
4051,20.255,0.983120103736105
4052,20.26,1.01444695701371
4053,20.265,1.06164090155373
4054,20.27,1.11408493341127
4055,20.275,0.95824066200597
4056,20.28,1.0424329353179
4057,20.285,1.04191923177251
4058,20.29,1.05550277293874
4059,20.295,1.0091906394474
4060,20.3,1.08262934757399
4061,20.305,1.02227314738228
4062,20.31,0.976045351223535
4063,20.315,1.06872714307915
4064,20.32,1.05941683784869
4065,20.325,1.0834804370776
4066,20.33,1.10225469603132
4067,20.335,1.04732893337834
4068,20.34,1.10117139909819
4069,20.345,1.14094005965676
4070,20.35,1.01775814451895
4071,20.355,1.02776357416922
4072,20.36,1.11825975872841
4073,20.365,1.11946000850409
4074,20.37,1.01925766813335
4075,20.375,1.14282585316599
4076,20.38,0.999045492571594
4077,20.385,0.982844045369438
4078,20.39,1.04168780358448
4079,20.395,1.08303360613726
4080,20.4,1.1191092807734
4081,20.405,1.08371489561391
4082,20.41,1.13716917870478
4083,20.415,1.04436051177595
4084,20.42,1.13605594413742
4085,20.425,1.10072199368049
4086,20.43,1.13320629700804
4087,20.435,1.13438915486071
4088,20.44,1.09910744018499
4089,20.445,1.16625445539611
4090,20.45,1.10670629071692
4091,20.455,1.1564456921291
4092,20.46,1.06403408604228
4093,20.465,1.14145921044807
4094,20.47,1.07165130131316
4095,20.475,1.16457061376642
4096,20.48,1.09827843507451
4097,20.485,1.05798174169771
4098,20.49,1.06610501486136
4099,20.495,1.1173962925525
4100,20.5,1.14101822098629
4101,20.505,1.16116626787351
4102,20.51,1.14852870540151
4103,20.515,1.10315345273061
4104,20.52,1.07505064875897
4105,20.525,1.09346904738777
4106,20.53,1.12735982249651
4107,20.535,1.04079491957179
4108,20.54,1.11594572574918
4109,20.545,1.16524355349025
4110,20.55,1.12688486151884
4111,20.555,1.09886520235606
4112,20.56,1.1172084926033
4113,20.565,1.07721335206841
4114,20.57,1.12469514163481
4115,20.575,1.18069887263612
4116,20.58,1.20239188626509
4117,20.585,1.14188878661155
4118,20.59,1.10540033769026
4119,20.595,1.03645118146743
4120,20.6,1.11971302405844
4121,20.605,1.12429577224524
4122,20.61,1.16132266471494
4123,20.615,1.04126957921677
4124,20.62,1.04076478243387
4125,20.625,1.08459931849279
4126,20.63,1.09770991873694
4127,20.635,1.12614092412529
4128,20.64,1.12729837905027
4129,20.645,1.10122189130543
4130,20.65,1.12280465482334
4131,20.655,1.144366398586
4132,20.66,1.09282550229119
4133,20.665,1.1092843745419
4134,20.67,1.10535204643805
4135,20.675,1.11330315043531
4136,20.68,1.10428355733041
4137,20.685,1.11222723539746
4138,20.69,1.16930793481219
4139,20.695,1.17382461180046
4140,20.7,1.15971365112773
4141,20.705,1.19299764595496
4142,20.71,1.17550802094582
4143,20.715,1.17494075927188
4144,20.72,1.1050942962663
4145,20.725,1.12145058724328
4146,20.73,1.09896428010476
4147,20.735,1.155802780465
4148,20.74,1.06417523602779
4149,20.745,1.13783224808316
4150,20.75,0.983961348894753
4151,20.755,1.16199714202749
4152,20.76,1.14797167193712
4153,20.765,1.18611498158739
4154,20.77,1.08128349914964
4155,20.775,1.08916728211561
4156,20.78,1.14408349867029
4157,20.785,1.12506209146548
4158,20.79,1.12787791071393
4159,20.795,1.14914430494255
4160,20.8,1.13014748730296
4161,20.805,1.16312389408181
4162,20.81,1.1290618509705
4163,20.815,1.03475537796078
4164,20.82,1.06940326449943
4165,20.825,1.07390819299057
4166,20.83,1.08175257730613
4167,20.835,1.07120666894501
4168,20.84,1.14919917837602
4169,20.845,1.02176252720423
4170,20.85,1.11805992669248
4171,20.855,1.03746258673673
4172,20.86,1.10031700520369
4173,20.865,1.0464667001547
4174,20.87,1.06595205990068
4175,20.875,1.09041289526454
4176,20.88,1.10819436492031
4177,20.885,1.07772707485468
4178,20.89,1.01570391584637
4179,20.895,1.04014150985005
4180,20.9,0.989820817508977
4181,20.905,1.08894624394618
4182,20.91,1.10501750740982
4183,20.915,1.05142080167376
4184,20.92,1.10727679008983
4185,20.925,1.08686611788054
4186,20.93,1.07972295047173
4187,20.935,1.14541642705195
4188,20.94,1.02575024084911
4189,20.945,1.06164089873643
4190,20.95,1.03634147207676
4191,20.955,1.03089088713733
4192,20.96,1.07663508851438
4193,20.965,1.01505347504645
4194,20.97,1.05416255773055
4195,20.975,1.11137237206664
4196,20.98,0.987232724521711
4197,20.985,1.1350239150619
4198,20.99,1.01757724008743
4199,20.995,1.09444445020468
4200,21,1.02647856644371
4201,21.005,1.01119212438458
4202,21.01,0.999206977562566
4203,21.015,1.00694492787452
4204,21.02,1.05736401461411
4205,21.025,1.07327217551386
4206,21.03,1.03339459154122
4207,21.035,0.99027572958196
4208,21.04,1.09468525872141
4209,21.045,1.04994003662846
4210,21.05,1.10183164223586
4211,21.055,0.968758755300642
4212,21.06,0.981384040193187
4213,21.065,0.992362369395441
4214,21.07,1.04745055312575
4215,21.075,0.99142107244162
4216,21.08,1.0513548540699
4217,21.085,0.98558582033222
4218,21.09,1.05362029156734
4219,21.095,1.01073532951321
4220,21.1,1.00373869451394
4221,21.105,1.04398012414313
4222,21.11,0.953951097535316
4223,21.115,0.97953358482172
4224,21.12,0.925400007450415
4225,21.125,1.01762087337016
4226,21.13,0.947272038310216
4227,21.135,0.989049423628999
4228,21.14,1.03241047946121
4229,21.145,0.931326191030822
4230,21.15,0.974673324514258
4231,21.155,1.00663248400449
4232,21.16,0.960790754429653
4233,21.165,0.906894939390767
4234,21.17,0.93884051513691
4235,21.175,0.980463385843179
4236,21.18,0.978383467513065
4237,21.185,0.943977409412327
4238,21.19,0.822359299711132
4239,21.195,0.907559821905783
4240,21.2,0.894218969740661
4241,21.205,0.919611060712264
4242,21.21,0.896601346788114
4243,21.215,0.841376565012931
4244,21.22,0.945699960560407
4245,21.225,0.930761728802085
4246,21.23,0.925494796980783
4247,21.235,0.868751170047107
4248,21.24,0.892462917255418
4249,21.245,0.88722113014764
4250,21.25,0.899655990063476
4251,21.255,0.961858017841615
4252,21.26,0.890784961495333
4253,21.265,0.911221636744576
4254,21.27,0.865895115532276
4255,21.275,0.944023303346066
4256,21.28,0.866683689752186
4257,21.285,0.810232876632194
4258,21.29,0.872271897875674
4259,21.295,0.841467224684664
4260,21.3,0.892240205817792
4261,21.305,0.880633833737208
4262,21.31,0.885013220396072
4263,21.315,0.895775392746267
4264,21.32,0.82832342936859
4265,21.325,0.843887645066944
4266,21.33,0.857842678055443
4267,21.335,0.825565616679547
4268,21.34,0.802876757461277
4269,21.345,0.87096807242901
4270,21.35,0.846687500252223
4271,21.355,0.792204880392375
4272,21.36,0.76798370259621
4273,21.365,0.807356480198825
4274,21.37,0.822864223460817
4275,21.375,0.763730864720398
4276,21.38,0.806224275387474
4277,21.385,0.802674775424724
4278,21.39,0.794371787782497
4279,21.395,0.744870849914737
4280,21.4,0.765116088007186
4281,21.405,0.774258874738528
4282,21.41,0.713758103450924
4283,21.415,0.688114946881383
4284,21.42,0.751039218384337
4285,21.425,0.742786810320491
4286,21.43,0.7582369234223
4287,21.435,0.71998914390971
4288,21.44,0.744904443602247
4289,21.445,0.735092498990847
4290,21.45,0.718982752684184
4291,21.455,0.707615884337504
4292,21.46,0.78132290903102
4293,21.465,0.779384523426079
4294,21.47,0.678299649519184
4295,21.475,0.717310116859593
4296,21.48,0.731127137998561
4297,21.485,0.697783678128875
4298,21.49,0.702171651260329
4299,21.495,0.708125590815303
4300,21.5,0.696810592350945
4301,21.505,0.683937373126295
4302,21.51,0.627173872881627
4303,21.515,0.695839540662107
4304,21.52,0.714314045854672
4305,21.525,0.703022053500275
4306,21.53,0.674525209455228
4307,21.535,0.635104665601703
4308,21.54,0.664517772635428
4309,21.545,0.617324074728584
4310,21.55,0.70607859828916
4311,21.555,0.647979477310212
4312,21.56,0.683574499337828
4313,21.565,0.59122064005704
4314,21.57,0.628368064587381
4315,21.575,0.64677895977771
4316,21.58,0.657383822686244
4317,21.585,0.597911087878194
4318,21.59,0.610084958591736
4319,21.595,0.636248063055554
4320,21.6,0.595526237415667
4321,21.605,0.610792483768211
4322,21.61,0.622937621612218
4323,21.615,0.617991298799664
4324,21.62,0.633225795602542
4325,21.625,0.648446141537587
4326,21.63,0.64039350725352
4327,21.635,0.66024596193631
4328,21.64,0.601072989982599
4329,21.645,0.593053181539378
4330,21.65,0.554086179853527
4331,21.655,0.572394546023829
4332,21.66,0.538111811305933
4333,21.665,0.607414835953603
4334,21.67,0.53916027005626
4335,21.675,0.558985679951645
4336,21.68,0.538663119072957
4337,21.685,0.553842159606373
4338,21.69,0.565923101805175
4339,21.695,0.537918680899892
4340,21.7,0.536130273522128
4341,21.705,0.506625352064253
4342,21.71,0.531019042373089
4343,21.715,0.521543724232379
4344,21.72,0.490548306014374
4345,21.725,0.534897365401822
4346,21.73,0.525433168400242
4347,21.735,0.551297517165717
4348,21.74,0.508065654394641
4349,21.745,0.527777154734161
4350,21.75,0.479995128589677
4351,21.755,0.499701307179497
4352,21.76,0.513260841392404
4353,21.765,0.554373395171561
4354,21.77,0.485236657378269
4355,21.775,0.459003684164557
4356,21.78,0.535258513089912
4357,21.785,0.489154648835866
4358,21.79,0.455316286221124
4359,21.795,0.520777316364188
4360,21.8,0.483902368392703
4361,21.805,0.474525685658355
4362,21.81,0.466682654357219
4363,21.815,0.481712878915384
4364,21.82,0.487587025926224
4365,21.825,0.470610568083955
4366,21.83,0.449082664740064
4367,21.835,0.432139275506808
4368,21.84,0.444108843028332
4369,21.845,0.433264039899008
4370,21.85,0.487768868427568
4371,21.855,0.470838585279626
4372,21.86,0.405343268862767
4373,21.865,0.429437075869979
4374,21.87,0.465642829518421
4375,21.875,0.426012509605885
4376,21.88,0.439456167094824
4377,21.885,0.418049998718929
4378,21.89,0.445110766072897
4379,21.895,0.375296158172328
4380,21.9,0.396301251484502
4381,21.905,0.449037241932077
4382,21.91,0.405006983291674
4383,21.915,0.413885422846804
4384,21.92,0.404637619897028
4385,21.925,0.360687677272466
4386,21.93,0.35901479571118
4387,21.935,0.387498962776927
4388,21.94,0.403900407351595
4389,21.945,0.379613946235329
4390,21.95,0.358361001545498
4391,21.955,0.364217963684604
4392,21.96,0.389626077564215
4393,21.965,0.381930437450612
4394,21.97,0.39077452871609
4395,21.975,0.324495771946077
4396,21.98,0.360386877796064
4397,21.985,0.351217434473961
4398,21.99,0.366060240934945
4399,21.995,0.361395173715912
4400,22,0.338747704446835
4401,22.005,0.337095612932197
4402,22.01,0.302499497366097
4403,22.015,0.357745301982701
4404,22.02,0.365063707165939
4405,22.025,0.321528987652074
4406,22.03,0.334836332303051
4407,22.035,0.337672681241043
4408,22.04,0.313624336776391
4409,22.045,0.294076083665383
4410,22.05,0.282005999301298
4411,22.055,0.332586421527842
4412,22.06,0.324981992866504
4413,22.065,0.271192321720004
4414,22.07,0.308304304600137
4415,22.075,0.285833915211151
4416,22.08,0.30058494839379
4417,22.085,0.309373115416488
4418,22.09,0.319639995314096
4419,22.095,0.353673953534917
4420,22.1,0.291129155359741
4421,22.105,0.302874946043696
4422,22.11,0.267121770877455
4423,22.115,0.269967702278539
4424,22.12,0.277259040083301
4425,22.125,0.277133767729728
4426,22.13,0.271083263033824
4427,22.135,0.260596214205428
4428,22.14,0.261958542028405
4429,22.145,0.282550821055483
4430,22.15,0.255807493242316
4431,22.155,0.255692069670974
4432,22.16,0.273304589465498
4433,22.165,0.280564605698471
4434,22.17,0.249442307357208
4435,22.175,0.284737647703928
4436,22.18,0.266913399270862
4437,22.185,0.228469252727924
4438,22.19,0.237206313914658
4439,22.195,0.229736138484393
4440,22.2,0.245824737249221
4441,22.205,0.238357359087133
4442,22.21,0.248544831826999
4443,22.215,0.216092599074938
4444,22.22,0.218934093155807
4445,22.225,0.229116486336358
4446,22.23,0.234885594618485
4447,22.235,0.237714742370011
4448,22.24,0.200940007668275
4449,22.245,0.252161676820027
4450,22.25,0.25204838391937
4451,22.255,0.222640380451544
4452,22.26,0.228396722210449
4453,22.265,0.218050206275876
4454,22.27,0.206250188787661
4455,22.275,0.213468181435731
4456,22.28,0.204603673253357
4457,22.285,0.160687915033019
4458,22.29,0.198579595861474
4459,22.295,0.185355152211039
4460,22.3,0.220284104326972
4461,22.305,0.218727196250429
4462,22.31,0.218629189218501
4463,22.315,0.218531248044136
4464,22.32,0.209696037761609
4465,22.325,0.202324288409832
4466,22.33,0.196414037169145
4467,22.335,0.168695042174937
4468,22.34,0.215135294267027
4469,22.345,0.180167850718467
4470,22.35,0.200419698977242
4471,22.355,0.172748398748633
4472,22.36,0.191534403590829
4473,22.365,0.153739181501345
4474,22.37,0.169617415422462
4475,22.375,0.163745338973921
4476,22.38,0.156430064926089
4477,22.385,0.178076902059637
4478,22.39,0.180891661148408
4479,22.395,0.148988193923246
4480,22.4,0.159042596077549
4481,22.405,0.170533207938084
4482,22.41,0.160345272445375
4483,22.415,0.145834683946966
4484,22.42,0.170305146167622
4485,22.425,0.164458744956516
4486,22.43,0.178805224772146
4487,22.435,0.149898850212633
4488,22.44,0.14983207268803
4489,22.445,0.139684980367961
4490,22.45,0.145380421106782
4491,22.455,0.116540313635315
4492,22.46,0.146689150465576
4493,22.465,0.153811320385732
4494,22.47,0.147995493562474
4495,22.475,0.150802087300092
4496,22.48,0.136379310048064
4497,22.485,0.170757079373836
4498,22.49,0.152035335832334
4499,22.495,0.139064848035364
4500,22.5,0.144735147064595
4501,22.505,0.128914624203496
4502,22.51,0.110244641638853
4503,22.515,0.140249063779516
4504,22.52,0.130173463600815
4505,22.525,0.114387421693564
4506,22.53,0.132916375888005
4507,22.535,0.137143136327883
4508,22.54,0.115663200944085
4509,22.545,0.124175760282125
4510,22.55,0.121267362040558
4511,22.555,0.134047997470478
4512,22.56,0.109756618149179
4513,22.565,0.111132773252327
4514,22.57,0.101114513875211
4515,22.575,0.116728430113539
4516,22.58,0.112408090132582
4517,22.585,0.103824791058193
4518,22.59,0.127946522223223
4519,22.595,0.115100923482333
4520,22.6,0.105107417243568
4521,22.605,0.11783861656022
4522,22.61,0.11352917197445
4523,22.615,0.119152937179817
4524,22.62,0.127607441482981
4525,22.625,0.10487531525577
4526,22.63,0.107662202989638
4527,22.635,0.106198671971205
4528,22.64,0.127382135958199
4529,22.645,0.101860722249607
4530,22.65,0.0989875498064333
4531,22.655,0.0947034191941708
4532,22.66,0.0777073162623123
4533,22.665,0.0790852795790092
4534,22.67,0.111517536587931
4535,22.675,0.0959474594587266
4536,22.68,0.10013627894602
4537,22.685,0.0916336597953602
4538,22.69,0.0972297981354547
4539,22.695,0.0873274226265939
4540,22.7,0.101367830442262
4541,22.705,0.0985086662654809
4542,22.71,0.0858054790318073
4543,22.715,0.105452110686146
4544,22.72,0.0969732552442313
4545,22.725,0.0983353880821937
4546,22.73,0.099696313401804
4547,22.735,0.0982489203896651
4548,22.74,0.0883851563747529
4549,22.745,0.0995648890767685
4550,22.75,0.0883074892815128
4551,22.755,0.0882686941191993
4552,22.76,0.0910308745011014
4553,22.765,0.0979902005009149
4554,22.77,0.0811562347649783
4555,22.775,0.103498712607187
4556,22.78,0.0782889788911472
4557,22.785,0.108997520804592
4558,22.79,0.0921882158429151
4559,22.795,0.0991286797914646
4560,22.8,0.0823384194264685
4561,22.805,0.0920670086038973
4562,22.81,0.0934210026301434
4563,22.815,0.0864114070434578
4564,22.82,0.0808010656734902
4565,22.825,0.0849432120743783
4566,22.83,0.0737708020514266
4567,22.835,0.0709559214805651
4568,22.84,0.107082639560436
4569,22.845,0.0806243548118324
4570,22.85,0.084757483012029
4571,22.855,0.0749983960055546
4572,22.86,0.0888481174148817
4573,22.865,0.087421627580696
4574,22.87,0.0887704529802925
4575,22.875,0.0831859302606661
4576,22.88,0.0956220223912863
4577,22.885,0.0886541471257886
4578,22.89,0.0789231167185741
4579,22.895,0.0830406907767763
4580,22.9,0.0843878476782268
4581,22.905,0.0871166243152551
4582,22.91,0.0953718122349373
4583,22.915,0.0953302060353081
4584,22.92,0.0828596757008343
4585,22.925,0.0924862904826258
4586,22.93,0.0938257600738507
4587,22.935,0.081372161433878
4588,22.94,0.100636935496939
4589,22.945,0.0909471770406903
4590,22.95,0.111568371039579
4591,22.955,0.0977519092870098
4592,22.96,0.0922045962990346
4593,22.965,0.103169170919521
4594,22.97,0.0852493972234239
4595,22.975,0.0907098720484119
4596,22.98,0.0838014409578263
4597,22.985,0.113975319247953
4598,22.99,0.0768655725903386
4599,22.995,0.0891801815458791
4600,23,0.097369858981064
4601,23.005,0.0795070104342914
4602,23.01,0.0808426834245339
4603,23.015,0.0862860480229894
4604,23.02,0.0944627273575065
4605,23.025,0.101263867788805
4606,23.03,0.102587748332711
4607,23.035,0.106644956320914
4608,23.04,0.110698633914744
4609,23.045,0.0969900440950211
4610,23.05,0.106506231189161
4611,23.055,0.0791626010039818
4612,23.06,0.113235301817129
4613,23.065,0.115913602666567
4614,23.07,0.109047882065914
4615,23.075,0.111725655386247
4616,23.08,0.107591509587306
4617,23.085,0.0939316372838741
4618,23.09,0.107498356769519
4619,23.095,0.10745182572071
4620,23.1,0.107405324877061
4621,23.105,0.112794745564962
4622,23.11,0.112745953634932
4623,23.115,0.115412788377798
4624,23.12,0.116720095958594
4625,23.125,0.109886520235606
4626,23.13,0.150520148676691
4627,23.135,0.107080662523985
4628,23.14,0.126002524324327
4629,23.145,0.113759575517634
4630,23.15,0.119125234619596
4631,23.155,0.117720692991873
4632,23.16,0.127137571637568
4633,23.165,0.113563269125352
4634,23.17,0.144595560662693
4635,23.175,0.121569971166446
4636,23.18,0.140420270835264
4637,23.185,0.133611661568655
4638,23.19,0.121412785572063
4639,23.195,0.138890302064001
4640,23.2,0.128047506948749
4641,23.205,0.122603192462946
4642,23.21,0.145444414263392
4643,23.215,0.142689528198315
4644,23.22,0.121099327564505
4645,23.225,0.145256643118773
4646,23.23,0.123683891531228
4647,23.235,0.1558821579479
4648,23.24,0.155815104649204
4649,23.245,0.157090750594031
4650,23.25,0.155681127781236
4651,23.255,0.171712225255295
4652,23.26,0.142138071600292
4653,23.265,0.15682083526485
4654,23.27,0.148714825891726
4655,23.275,0.147311754048755
4656,23.28,0.170005081957989
4657,23.285,0.156551614996432
4658,23.29,0.171196628516017
4659,23.295,0.165775562656367
4660,23.3,0.193767285483989
4661,23.305,0.207041696988667
4662,23.31,0.145534623222072
4663,23.315,0.150810652444566
4664,23.32,0.165420392833022
4665,23.325,0.164016032171538
4666,23.33,0.177274675075113
4667,23.335,0.190521942836557
4668,23.34,0.215743602094874
4669,23.345,0.219644757485587
4670,23.35,0.191607902324662
4671,23.355,0.212806541302354
4672,23.36,0.195432339763729
4673,23.365,0.200664334924868
4674,23.37,0.191280157415948
4675,23.375,0.201820483279984
4676,23.38,0.209697380789429
4677,23.385,0.201647950282286
4678,23.39,0.24797401565781
4679,23.395,0.212079619403654
4680,23.4,0.21728874153142
4681,23.405,0.215871567230179
4682,23.41,0.234312581936929
4683,23.415,0.220980197396362
4684,23.42,0.252629949719489
4685,23.425,0.244589505336805
4686,23.43,0.232591275125582
4687,23.435,0.196825662187604
4688,23.44,0.244276631041561
4689,23.445,0.311484884485851
4690,23.45,0.266496286912955
4691,23.455,0.224183462910707
4692,23.46,0.259678370088022
4693,23.465,0.267473355615648
4694,23.47,0.291066175406358
4695,23.475,0.261979650707345
4696,23.48,0.267131791292987
4697,23.485,0.274910241957563
4698,23.49,0.2800524473195
4699,23.495,0.261533917652018
4700,23.5,0.300833113709193
4701,23.505,0.31646264371153
4702,23.51,0.282201398247739
4703,23.515,0.286017447330803
4704,23.52,0.288518778021733
4705,23.525,0.298883307220985
4706,23.53,0.310549338314203
4707,23.535,0.348400995388289
4708,23.54,0.353489926508745
4709,23.545,0.281363206374644
4710,23.55,0.351881739627737
4711,23.555,0.312505738200291
4712,23.56,0.320215141371941
4713,23.565,0.346208221043161
4714,23.57,0.3395319226018
4715,23.575,0.305449151744395
4716,23.58,0.380997177011226
4717,23.585,0.366489136387045
4718,23.59,0.372852223444441
4719,23.595,0.39484740678641
4720,23.6,0.360813208006376
4721,23.605,0.380190748669144
4722,23.61,0.406059206585235
4723,23.615,0.375966131471092
4724,23.62,0.414818117430218
4725,23.625,0.428940609069557
4726,23.63,0.471635057215139
4727,23.635,0.411694424347476
4728,23.64,0.434887412833994
4729,23.645,0.439894037650744
4730,23.65,0.429331502702285
4731,23.655,0.455080580490376
4732,23.66,0.480807860929862
4733,23.665,0.527240254356776
4734,23.67,0.444145035625512
4735,23.675,0.471138565251196
4736,23.68,0.461883135634806
4737,23.685,0.49401929204559
4738,23.69,0.457615265384795
4739,23.695,0.452253586723022
4740,23.7,0.530850914768172
4741,23.705,0.54999299566936
4742,23.71,0.539436950189319
4743,23.715,0.497930355120809
4744,23.72,0.531245716550102
4745,23.725,0.561955181974719
4746,23.73,0.505031262180873
4747,23.735,0.583374498142582
4748,23.74,0.572830759843178
4749,23.745,0.510827120344198
4750,23.75,0.540194164534629
4751,23.755,0.579821528901483
4752,23.76,0.568011723702711
4753,23.765,0.621724047560703
4754,23.77,0.5495578114076
4755,23.775,0.586547471565109
4756,23.78,0.591432630031276
4757,23.785,0.591184050595109
4758,23.79,0.59734490797156
4759,23.795,0.658597188470333
4760,23.8,0.596843148306194
4761,23.805,0.641400955502201
4762,23.81,0.657767808107461
4763,23.815,0.648537529044461
4764,23.82,0.636757679868082
4765,23.825,0.678667580765043
4766,23.83,0.654109288052317
4767,23.835,0.722794096175552
4768,23.84,0.696961288557603
4769,23.845,0.723464057319912
4770,23.85,0.709131238591344
4771,23.855,0.6999098948072
4772,23.86,0.68050143778711
4773,23.865,0.742633240106649
4774,23.87,0.704123823026426
4775,23.875,0.750920627227868
4776,23.88,0.717528705642987
4777,23.885,0.834223092135041
4778,23.89,0.854212398751394
4779,23.895,0.772535498892747
4780,23.9,0.778562794310563
4781,23.905,0.788393645993471
4782,23.91,0.817251571670986
4783,23.915,0.819446934436702
4784,23.92,0.831784099331179
4785,23.925,0.846645750224573
4786,23.93,0.8070180273687
4787,23.935,0.888995346218367
4788,23.94,0.856977961336647
4789,23.945,0.914824799814338
4790,23.95,0.84108514454002
4791,23.955,0.874869214468597
4792,23.96,0.930108504074628
4793,23.965,0.910772405989505
4794,23.97,0.94827297309501
4795,23.975,0.916323723807956
4796,23.98,0.934866139072621
4797,23.985,0.935737591629003
4798,23.99,0.935347660352215
4799,23.995,0.948818535695536
4800,24,0.967316212932607
4801,24.005,0.968172376116184
4802,24.01,0.990421861476715
4803,24.015,0.959818683111822
4804,24.02,1.01600357384117
4805,24.025,1.09727976293527
4806,24.03,1.0578753707263
4807,24.035,1.02603883142782
4808,24.04,1.05950631920785
4809,24.045,1.07161399507877
4810,24.05,1.06615137351484
4811,24.055,1.12087437420703
4812,24.06,1.03268090617937
4813,24.065,1.1512615448853
4814,24.07,1.16580994802521
4815,24.075,1.140292004928
4816,24.08,1.14357212820675
4817,24.085,1.11933504920099
4818,24.09,1.11637027726584
4819,24.095,1.21212753426943
4820,24.1,1.21662112391773
4821,24.105,1.23609383772653
4822,24.11,1.23183712211216
4823,24.115,1.20388048321052
4824,24.12,1.27321505592181
4825,24.125,1.24526422619749
4826,24.13,1.26593022518519
4827,24.135,1.27661517158223
4828,24.14,1.24869732413103
4829,24.145,1.27680259921259
4830,24.15,1.22278499756105
4831,24.155,1.29564053447376
4832,24.16,1.34606342916862
4833,24.165,1.27220565978617
4834,24.17,1.36730380057013
4835,24.175,1.23515413095716
4836,24.18,1.39843537083951
4837,24.185,1.2899481977618
4838,24.19,1.44439288344429
4839,24.195,1.35704439223251
4840,24.2,1.49399038120347
4841,24.205,1.38316586260852
4842,24.21,1.46181232203885
4843,24.215,1.41295553099776
4844,24.22,1.46431596859068
