r_index,g_r,
5264,1.50393251093159,0.00751966255465795
5265,1.55675374021347,0.00778376870106735
5266,1.47872080740498,0.00739360403702489
5267,1.44886826371233,0.00724434131856165
5268,1.48805561095962,0.00744027805479809
5269,1.44776876212892,0.00723884381064458
5270,1.43990501392643,0.00719952506963213
5271,1.369375480691,0.00684687740345498
5272,1.41584204716524,0.00707921023582621
5273,1.46122954113922,0.00730614770569613
5274,1.44398213785423,0.00721991068927113
5275,1.37355754881414,0.00686778774407068
5276,1.39180289716332,0.00695901448581661
5277,1.34021000478057,0.00670105002390286
5278,1.39804081530475,0.00699020407652373
5279,1.3142021358618,0.00657101067930902
5280,1.33244193816373,0.00666220969081866
5281,1.32465343116648,0.0066232671558324
5282,1.30958944943204,0.0065479472471602
5283,1.31429275811464,0.0065714637905732
5284,1.36368640399474,0.00681843201997371
5285,1.31953241148891,0.00659766205744453
5286,1.31280164420447,0.00656400822102235
5287,1.27804403829241,0.00639022019146206
5288,1.33775456654578,0.00668877283272889
5289,1.20445765042624,0.0060222882521312
5290,1.24548397244818,0.0062274198622409
5291,1.2294636041566,0.006147318020783
5292,1.27770309693292,0.00638851548466458
5293,1.22128378217965,0.00610641891089826
5294,1.19079381514947,0.00595396907574736
5295,1.2669402211797,0.00633470110589852
5296,1.18472130810952,0.0059236065405476
5297,1.18944561959929,0.00594722809799647
5298,1.17142025645377,0.00585710128226886
5299,1.19268217449597,0.00596341087247985
5300,1.15813893700303,0.00579069468501515
5301,1.13085085628783,0.00565425428143917
5302,1.13868321015491,0.00569341605077456
5303,1.2084272863836,0.00604213643191801
5304,1.17289827361803,0.00586449136809013
5305,1.14358306053557,0.00571791530267783
5306,1.1111974713041,0.00555598735652052
5307,1.08501864614058,0.00542509323070291
5308,1.0753397673282,0.00537669883664102
5309,1.11714965274206,0.00558574826371029
5310,1.0868809433672,0.00543440471683602
5311,1.06075036871902,0.00530375184359509
5312,1.0788635369436,0.00539431768471801
5313,1.0568678171879,0.00528433908593948
5314,1.04002704673732,0.00520013523368662
5315,1.08894659074612,0.00544473295373058
5316,0.996114065347833,0.00498057032673917
5317,1.02550901163143,0.00512754505815717
5318,1.036411091242,0.00518205545621
5319,0.982681778858302,0.00491340889429151
5320,0.971033291968086,0.00485516645984043
5321,0.937868635896802,0.00468934317948401
5322,0.979525211970217,0.00489762605985109
5323,0.980181503729587,0.00490090751864793
5324,0.934764503284683,0.00467382251642341
5325,0.97739858558306,0.0048869929279153
5326,0.926901239550995,0.00463450619775497
5327,0.974619568979818,0.00487309784489909
5328,0.93540634705692,0.0046770317352846
5329,0.961625262972392,0.00480812631486196
5330,0.937769222190046,0.00468884611095023
5331,0.973157822550339,0.00486578911275169
5332,0.903380604721852,0.00451690302360926
5333,0.954061228097872,0.00477030614048936
5334,0.931263515710797,0.00465631757855398
5335,0.929894877547811,0.00464947438773906
5336,0.926488720639294,0.00463244360319647
5337,0.857878159614971,0.00428939079807486
5338,0.890148060173373,0.00445074030086687
5339,0.922393730615893,0.00461196865307947
5340,0.842666714772164,0.00421333357386082
5341,0.860663240796765,0.00430331620398382
5342,0.834917314600458,0.00417458657300229
5343,0.825455734862667,0.00412727867431333
5344,0.830227847286905,0.00415113923643453
5345,0.847186059145535,0.00423593029572768
5346,0.817421715640157,0.00408710857820079
5347,0.797830082808364,0.00398915041404182
5348,0.780282385160857,0.00390141192580429
5349,0.807376608043752,0.00403688304021876
5350,0.815186174837163,0.00407593087418581
5351,0.828057520540349,0.00414028760270174
5352,0.798366654765066,0.00399183327382533
5353,0.763634025228444,0.00381817012614222
5354,0.780559630779654,0.00390279815389827
5355,0.756991704003004,0.00378495852001502
5356,0.740522821429934,0.00370261410714967
5357,0.713953523628935,0.00356976761814467
5358,0.663142686155112,0.00331571343077556
5359,0.692200089232493,0.00346100044616247
5360,0.711134426317542,0.00355567213158771
5361,0.742171680396098,0.00371085840198049
5362,0.741894931379991,0.00370947465689995
5363,0.696213132816655,0.00348106566408327
5364,0.716126186732654,0.00358063093366327
5365,0.689644733238937,0.00344822366619468
5366,0.680316871069574,0.00340158435534787
5367,0.661928398791189,0.00330964199395594
5368,0.661681847569268,0.00330840923784634
5369,0.664455687196255,0.00332227843598128
5370,0.614895853362899,0.00307447926681449
5371,0.626738967067717,0.00313369483533859
5372,0.623488815409119,0.00311744407704559
5373,0.606167498690099,0.00303083749345049
5374,0.654176155559397,0.00327088077779698
5375,0.645896768423997,0.00322948384211998
5376,0.600470629537499,0.0030023531476875
5377,0.574149633393926,0.00287074816696963
5378,0.578953099639133,0.00289476549819566
5379,0.627885481015465,0.00313942740507733
5380,0.597572955774587,0.00298786477887294
5381,0.563273847376435,0.00281636923688217
5382,0.590115733719539,0.00295057866859769
5383,0.578879799589728,0.00289439899794864
5384,0.558641818176552,0.00279320909088276
5385,0.568442180104903,0.00284221090052451
5386,0.545221797237276,0.00272610898618638
5387,0.551019646210955,0.00275509823105478
5388,0.584803761977536,0.00292401880988768
5389,0.571595968804151,0.00285797984402075
5390,0.532425937414415,0.00266212968707207
5391,0.524240048574106,0.00262120024287053
5392,0.543011113275359,0.0027150555663768
5393,0.512875429416879,0.00256437714708439
5394,0.529641835399655,0.00264820917699828
5395,0.468624116629995,0.00234312058314998
5396,0.499348268825748,0.00249674134412874
5397,0.481229263805261,0.0024061463190263
5398,0.541804869042222,0.00270902434521111
5399,0.471912499776364,0.00235956249888182
5400,0.465766401782309,0.00232883200891154
5401,0.516331780562379,0.0025816589028119
5402,0.472383079881449,0.00236191539940725
5403,0.498055458316073,0.00249027729158036
5404,0.452158457815231,0.00226079228907616
5405,0.439077158971002,0.00219538579485501
5406,0.454803080577281,0.00227401540288641
5407,0.447686331386076,0.00223843165693038
5408,0.481258523769882,0.00240629261884941
5409,0.450331142488766,0.00225165571244383
5410,0.430333663234111,0.00215166831617055
5411,0.407377374488773,0.00203688687244387
5412,0.440914737852837,0.00220457368926418
5413,0.471455936512854,0.00235727968256427
5414,0.428708044848983,0.00214354022424491
5415,0.385001967403759,0.0019250098370188
5416,0.423444753859011,0.00211722376929505
5417,0.392629714480231,0.00196314857240115
5418,0.417200488023033,0.00208600244011516
5419,0.440764841119883,0.00220382420559941
5420,0.399110551292214,0.00199555275646107
5421,0.400938411995403,0.00200469205997702
5422,0.410662248382766,0.00205331124191383
5423,0.367091422628841,0.0018354571131442
5424,0.387671365673183,0.00193835682836591
5425,0.395417105418446,0.00197708552709223
5426,0.401185681912206,0.00200592840956103
5427,0.396111119499739,0.0019805555974987
5428,0.387100316049819,0.00193550158024909
5429,0.363326743111265,0.00181663371555632
5430,0.393705103593241,0.0019685255179662
5431,0.36207534650054,0.0018103767325027
5432,0.312765159456919,0.00156382579728459
5433,0.351977106949655,0.00175988553474828
5434,0.345950709379088,0.00172975354689544
5435,0.362525139950859,0.0018126256997543
5436,0.349624606678461,0.0017481230333923
5437,0.325934502469822,0.00162967251234911
5438,0.341516574045296,0.00170758287022648
5439,0.328637914905779,0.0016431895745289
5440,0.35695592138435,0.00178477960692175
5441,0.337218992495151,0.00168609496247576
5442,0.32533596343078,0.0016266798171539
5443,0.318359480064268,0.00159179740032134
5444,0.324117801511399,0.001620589007557
5445,0.277992913309684,0.00138996456654842
5446,0.347363563431062,0.00173681781715531
5447,0.328651590530192,0.00164325795265096
5448,0.323642119606653,0.00161821059803326
5449,0.302020299367102,0.00151010149683551
5450,0.311680030601445,0.00155840015300723
5451,0.328169520055233,0.00164084760027616
5452,0.297782727054338,0.00148891363527169
5453,0.319145073116583,0.00159572536558291
5454,0.341467357205842,0.00170733678602921
5455,0.258444806571206,0.00129222403285603
5456,0.332442952148912,0.00166221476074456
5457,0.326473851842387,0.00163236925921194
5458,0.292257540357882,0.00146128770178941
5459,0.302862680974912,0.00151431340487456
5460,0.301778294365239,0.00150889147182619
5461,0.276366632844911,0.00138183316422455
5462,0.302530138940169,0.00151265069470085
5463,0.289778087339999,0.0014488904367
5464,0.296476425311558,0.00148238212655779
5465,0.261386819346015,0.00130693409673007
5466,0.274890003350399,0.001374450016752
5467,0.294209217911272,0.00147104608955636
5468,0.30380796077775,0.00151903980388875
5469,0.315340220633537,0.00157670110316769
5470,0.278367882608614,0.00139183941304307
5471,0.254026937650271,0.00127013468825136
5472,0.323717538455913,0.00161858769227957
5473,0.262561088134076,0.00131280544067038
5474,0.309921988684245,0.00154960994342123
5475,0.276891620525382,0.00138445810262691
5476,0.281629514155928,0.00140814757077964
5477,0.266047570165347,0.00133023785082674
5478,0.290127778530248,0.00145063889265124
5479,0.302589517900262,0.00151294758950131
5480,0.279285827294843,0.00139642913647421
5481,0.286912219925133,0.00143456109962567
5482,0.285841892204449,0.00142920946102224
5483,0.281876336267422,0.00140938168133711
5484,0.30686299184576,0.0015343149592288
5485,0.276847718620244,0.00138423859310122
5486,0.287353838278502,0.00143676919139251
5487,0.317130747630222,0.00158565373815111
5488,0.28714447301166,0.0014357223650583
5489,0.281260549807351,0.00140630274903675
5490,0.290786817502503,0.00145393408751252
5491,0.294531011029313,0.00147265505514657
5492,0.306931982013253,0.00153465991006627
5493,0.299125706719661,0.0014956285335983
5494,0.318246223745634,0.00159123111872817
5495,0.280646779014105,0.00140323389507053
5496,0.293995451523705,0.00146997725761852
5497,0.291967674956326,0.00145983837478163
5498,0.28226078816059,0.00141130394080295
5499,0.331103959985367,0.00165551979992683
5500,0.290689936772097,0.00145344968386048
5501,0.271403798881205,0.00135701899440602
5502,0.271305169355761,0.0013565258467788
5503,0.308581353830853,0.00154290676915426
5504,0.281645841092323,0.00140822920546161
5505,0.300696167449207,0.00150348083724603
5506,0.301544255642953,0.00150772127821476
5507,0.320573488095868,0.00160286744047934
5508,0.309934644428075,0.00154967322214037
5509,0.30504094956713,0.00152520474783565
5510,0.316400987706546,0.00158200493853273
5511,0.298130792851612,0.00149065396425806
5512,0.290381040767763,0.00145190520383882
5513,0.304598540706454,0.00152299270353227
5514,0.315942186262144,0.00157971093131072
5515,0.290065266211213,0.00145032633105607
5516,0.275652879596078,0.00137826439798039
5517,0.31273832821979,0.00156369164109895
5518,0.329781257349998,0.00164890628674999
5519,0.351575715709716,0.00175787857854858
5520,0.319065591372654,0.00159532795686327
5521,0.308477053835753,0.00154238526917877
5522,0.336917705536918,0.00168458852768459
5523,0.331087331079345,0.00165543665539672
5524,0.325261155250935,0.00162630577625468
5525,0.318488462809628,0.00159244231404814
5526,0.306968810982763,0.00153484405491382
5527,0.309707833487556,0.00154853916743778
5528,0.35233143169314,0.0017616571584657
5529,0.321825234540394,0.00160912617270197
5530,0.314116923794294,0.00157058461897147
5531,0.326335829114704,0.00163167914557352
5532,0.324321264377876,0.00162160632188938
5533,0.318516273930355,0.00159258136965177
5534,0.343987002751166,0.00171993501375583
5535,0.328706256752885,0.00164353128376443
5536,0.323852845931133,0.00161926422965567
5537,0.355920170631802,0.00177960085315901
5538,0.354845413562642,0.00177422706781321
5539,0.351879583510206,0.00175939791755103
5540,0.364990586088041,0.0018249529304402
5541,0.352570886601915,0.00176285443300958
5542,0.352443685056418,0.00176221842528209
5543,0.346649261950604,0.00173324630975302
5544,0.341803203212674,0.00170901601606337
5545,0.350174758628313,0.00175087379314157
5546,0.34155676976487,0.00170778384882435
5547,0.359354203816938,0.00179677101908469
5548,0.403538502677132,0.00201769251338566
5549,0.353440213052912,0.00176720106526456
5550,0.35708155236264,0.0017854077618132
5551,0.375789498610151,0.00187894749305075
5552,0.393542457857015,0.00196771228928508
5553,0.41692950897826,0.0020846475448913
5554,0.423365092065185,0.00211682546032593
5555,0.411927034364447,0.00205963517182224
5556,0.35725100720733,0.00178625503603665
5557,0.37027960841954,0.0018513980420977
5558,0.395511764934666,0.00197755882467333
5559,0.402882467068581,0.00201441233534291
5560,0.411186624638353,0.00205593312319176
5561,0.392269888090639,0.0019613494404532
5562,0.397757516688321,0.00198878758344161
5563,0.40042786467782,0.0020021393233891
5564,0.419970065020176,0.00209985032510088
5565,0.403888534791906,0.00201944267395953
5566,0.408427245547075,0.00204213622773537
5567,0.427009019290618,0.00213504509645309
5568,0.454938291511332,0.00227469145755666
5569,0.425766674206061,0.0021288333710303
5570,0.406905536327017,0.00203452768163509
5571,0.424526002470158,0.00212263001235079
5572,0.417830458868997,0.00208915229434499
5573,0.438237535707971,0.00219118767853985
5574,0.451157359460444,0.00225578679730222
5575,0.404308642593204,0.00202154321296602
5576,0.462968077176347,0.00231484038588173
5577,0.413349451051608,0.00206674725525804
5578,0.450510654853412,0.00225255327426706
5579,0.400931996411642,0.00200465998205821
5580,0.451119889755748,0.00225559944877874
5581,0.491954476854949,0.00245977238427475
5582,0.482464277427683,0.00241232138713842
5583,0.4515663569438,0.002257831784719
5584,0.48677245273099,0.00243386226365495
5585,0.472642214420649,0.00236321107210325
5586,0.51525602744962,0.0025762801372481
5587,0.452779572578989,0.00226389786289495
5588,0.456335159863599,0.00228167579931799
5589,0.505412458053143,0.00252706229026571
5590,0.477369638075982,0.00238684819037991
5591,0.496695374222426,0.00248347687111213
5592,0.503014271155912,0.00251507135577956
5593,0.508400879578031,0.00254200439789016
5594,0.485033981073901,0.0024251699053695
5595,0.50618338984763,0.00253091694923815
5596,0.496735083733634,0.00248367541866817
5597,0.506748179209582,0.00253374089604791
5598,0.523236668336818,0.00261618334168409
5599,0.524901318552112,0.00262450659276056
5600,0.526564746692183,0.00263282373346092
5601,0.475496767471524,0.00237748383735762
5602,0.521565093471532,0.00260782546735766
5603,0.530623277764003,0.00265311638882001
5604,0.526737551523298,0.00263368775761649
5605,0.555186559810729,0.00277593279905364
5606,0.525438405310471,0.00262719202655235
5607,0.550175071622357,0.00275087535811178
5608,0.546287779649222,0.00273143889824611
5609,0.549782859856795,0.00274891429928398
5610,0.532066523121747,0.00266033261560874
5611,0.538329502230515,0.00269164751115258
5612,0.526158611338606,0.00263079305669303
5613,0.54531513178789,0.00272657565893945
5614,0.551566600434993,0.00275783300217496
5615,0.578064240388432,0.00289032120194216
5616,0.603622820715865,0.00301811410357933
5617,0.573973416782314,0.00286986708391157
5618,0.590320170422806,0.00295160085211403
5619,0.579999189859705,0.00289999594929853
5620,0.5917378584124,0.002958689292062
5621,0.586016244622723,0.00293008122311362
5622,0.589480604064418,0.00294740302032209
5623,0.592942462687451,0.00296471231343726
5624,0.614752647809939,0.00307376323904969
5625,0.556749575089985,0.00278374787544992
5626,0.613398834272228,0.00306699417136114
5627,0.631512139273632,0.00315756069636816
5628,0.619376690902745,0.00309688345451373
5629,0.577940631803264,0.00288970315901632
5630,0.600625053269694,0.00300312526634847
5631,0.604072829510072,0.00302036414755036
5632,0.656009776995992,0.00328004888497996
5633,0.635655454711597,0.00317827727355799
5634,0.640915590438971,0.00320457795219486
5635,0.606871537408003,0.00303435768704001
5636,0.681574630301598,0.00340787315150799
5637,0.605527740906332,0.00302763870453166
5638,0.669222361785134,0.00334611180892567
5639,0.630653046822809,0.00315326523411405
5640,0.675134309893022,0.00337567154946511
5641,0.653918540216718,0.00326959270108359
5642,0.656421889228132,0.00328210944614066
5643,0.709048994784615,0.00354524497392308
5644,0.658689990026059,0.0032934499501303
5645,0.663010323231761,0.00331505161615881
5646,0.708295822496657,0.00354147911248328
5647,0.667091270256544,0.00333545635128272
5648,0.655937973980353,0.00327968986990177
5649,0.66752851623532,0.0033376425811766
5650,0.67183787345023,0.00335918936725115
5651,0.672508955805027,0.00336254477902513
5652,0.698616804160561,0.00349308402080281
5653,0.705634927463355,0.00352817463731678
5654,0.650915473965174,0.00325457736982587
5655,0.672465588145844,0.00336232794072922
5656,0.71486579741347,0.00357432898706735
5657,0.67924521909388,0.0033962260954694
5658,0.631864635237738,0.00315932317618869
5659,0.72135801932014,0.0036067900966007
5660,0.741033177693918,0.00370516588846959
5661,0.718131730060816,0.00359065865030408
5662,0.704299098623037,0.00352149549311519
5663,0.686856393818494,0.00343428196909247
5664,0.715562073624732,0.00357781036812366
5665,0.770472448389879,0.0038523622419494
5666,0.734944897627861,0.0036747244881393
5667,0.771736153976326,0.00385868076988163
5668,0.759720316773254,0.00379860158386627
5669,0.784737339008315,0.00392368669504158
5670,0.798904072380772,0.00399452036190386
5671,0.772452848754424,0.00386226424377212
5672,0.74872646467753,0.00374363232338765
5673,0.79896125270055,0.00399480626350275
5674,0.819412925600763,0.00409706462800381
5675,0.740726194175909,0.00370363097087955
5676,0.764787111861775,0.00382393555930888
5677,0.783428082519189,0.00391714041259595
5678,0.80115570220347,0.00400577851101735
5679,0.783776327745139,0.00391888163872569
5680,0.812285742819068,0.00406142871409534
5681,0.760744047900841,0.00380372023950421
5682,0.748790538514525,0.00374395269257263
5683,0.811428524611787,0.00405714262305894
5684,0.808448259206388,0.00404224129603194
5685,0.844980276059754,0.00422490138029877
5686,0.841092563562092,0.00420546281781046
5687,0.763626591867642,0.00381813295933821
5688,0.840501285855538,0.00420250642927769
5689,0.836619089404068,0.00418309544702034
5690,0.839910631421311,0.00419955315710656
5691,0.868289707566939,0.0043414485378347
5692,0.794532947335499,0.0039726647366775
5693,0.814848978662003,0.00407424489331002
5694,0.823514080852862,0.00411757040426431
5695,0.889440870982705,0.00444720435491352
5696,0.842614877119734,0.00421307438559867
5697,0.812811149431009,0.00406405574715505
5698,0.835766493102809,0.00417883246551405
5699,0.805092421337327,0.00402546210668663
5700,0.868230107537873,0.00434115053768937
5701,0.855424612960457,0.00427712306480229
5702,0.884580925189132,0.00442290462594566
5703,0.853040238111947,0.00426520119055974
5704,0.89288070658582,0.0044644035329291
5705,0.87740927833768,0.0043870463916884
5706,0.916321820066493,0.00458160910033246
5707,0.844716674802965,0.00422358337401483
5708,0.880050344768023,0.00440025172384012
5709,0.934948612449799,0.004674743062249
5710,0.882994524826535,0.00441497262413267
5711,0.866668911546293,0.00433334455773147
5712,0.901055736837473,0.00450527868418737
5713,0.890070206848042,0.00445035103424021
5714,0.887092138827183,0.00443546069413592
5715,0.889447453530143,0.00444723726765072
5716,0.882918585418281,0.0044145929270914
5717,0.91013585155174,0.0045506792577587
5718,0.884076413695712,0.00442038206847856
5719,0.944992167761168,0.00472496083880584
5720,0.979255087935914,0.00489627543967957
5721,0.926597752234569,0.00463298876117285
5722,0.929819511408479,0.0046490975570424
5723,0.934811116588903,0.00467405558294452
5724,0.971686803009319,0.0048584340150466
5725,0.965149231946794,0.00482574615973397
5726,0.963041911452212,0.00481520955726106
5727,0.935275649902044,0.00467637824951022
5728,0.899567936242318,0.00449783968121159
5729,0.905443533728978,0.00452721766864489
5730,0.928109335272941,0.0046405466763647
5731,0.946341239722918,0.00473170619861459
5732,0.978693120779878,0.00489346560389939
5733,0.90771266756476,0.0045385633378238
5734,0.919753678254654,0.00459876839127327
5735,0.958257437634233,0.00479128718817116
5736,0.981739179794111,0.00490869589897056
5737,0.931136796187546,0.00465568398093773
5738,0.971359079242608,0.00485679539621304
5739,0.968377224170581,0.00484188612085291
5740,0.907262143418719,0.0045363107170936
5741,1.05047259326526,0.00525236296632631
5742,1.00257472163386,0.0050128736081693
5743,0.923033120065528,0.00461516560032764
5744,0.968451579396864,0.00484225789698432
5745,0.994493663785966,0.00497246831892983
5746,0.988873609901431,0.00494436804950716
5747,1.00083126535705,0.00500415632678525
5748,1.02683473847265,0.00513417369236325
5749,0.984329683819624,0.00492164841909812
5750,0.987498503361809,0.00493749251680904
5751,0.957321151833786,0.00478660575916893
5752,1.01137268030751,0.00505686340153753
5753,1.0645097179107,0.00532254858955348
5754,1.00102772665147,0.00500513863325734
5755,1.02609124811764,0.00513045624058821
5756,0.986317163118793,0.00493158581559396
5757,1.00086054250299,0.00500430271251493
5758,0.951493982116267,0.00475746991058133
5759,1.01766633190747,0.00508833165953735
5760,1.00244262717263,0.00501221313586317
5761,1.0484394019917,0.00524219700995849
5762,1.04632733209622,0.00523163666048112
5763,1.0206234847861,0.00510311742393052
5764,1.02813110490137,0.00514065552450685
5765,1.00594413251601,0.00502972066258005
5766,0.969805884490469,0.00484902942245235
5767,0.987794451253728,0.00493897225626864
5768,1.07119354689263,0.00535596773446316
5769,1.04379012290605,0.00521895061453026
5770,1.07132291198355,0.00535661455991774
5771,0.984683039323941,0.00492341519661971
5772,1.12720218038412,0.00563601090192061
5773,1.03450725422017,0.00517253627110083
5774,1.04720645137835,0.00523603225689173
5775,1.00594473932972,0.00502972369664858
5776,1.04648149020147,0.00523240745100734
5777,0.972203963698071,0.00486101981849036
5778,1.09530687846223,0.00547653439231115
5779,1.00281492922713,0.00501407464613567
5780,1.04590251426685,0.00522951257133425
5781,1.04814593477404,0.00524072967387018
5782,1.05646436442825,0.00528232182214123
5783,1.01444522305339,0.00507222611526693
5784,1.08262616166022,0.00541313080830112
5785,1.11260358912257,0.00556301794561285
5786,1.10528398885963,0.00552641994429813
5787,1.06677214445971,0.00533386072229854
5788,1.04821152402116,0.0052410576201058
5789,1.08508710487405,0.00542543552437026
5790,1.12539992344918,0.00562699961724589
5791,1.03587583723367,0.00517937918616835
5792,1.06493145436259,0.00532465727181296
5793,1.00402816738195,0.00502014083690974
5794,1.07889297077849,0.00539446485389244
5795,1.05432313396101,0.00527161566980505
5796,1.05827892329738,0.00529139461648692
5797,1.08209479439236,0.0054104739719618
5798,1.09121798513733,0.00545608992568663
5799,1.06754052755367,0.00533770263776837
5800,1.03093867732173,0.00515469338660865
5801,1.10302601229261,0.00551513006146304
5802,1.07074760965701,0.00535373804828506
5803,1.05917503108981,0.00529587515544905
5804,1.07776362128961,0.00538881810644807
5805,1.05069442168414,0.00525347210842068
5806,1.05808093626972,0.00529040468134858
5807,1.13517348639947,0.00567586743199736
5808,1.10208993367872,0.00551044966839361
5809,1.10171058941385,0.00550855294706926
5810,1.12024579827334,0.00560122899136672
5811,1.08462298215175,0.00542311491075874
5812,1.04816545811997,0.00524082729059986
5813,1.06326433999347,0.00531632169996733
5814,1.06890860221421,0.00534454301107107
5815,1.0522340063413,0.00526117003170648
5816,1.11364615950125,0.00556823079750624
5817,1.0841023827562,0.005420511913781
5818,1.10430695521031,0.00552153477605156
5819,1.07221529783269,0.00536107648916344
5820,1.07698768658995,0.00538493843294973
5821,1.09888668968926,0.0054944334484463
5822,1.09936549601455,0.00549682748007273
5823,1.04506569070077,0.00522532845350386
5824,1.07893153295318,0.00539465766476591
5825,1.12902518417502,0.0056451259208751
5826,1.09443655985181,0.00547218279925907
5827,1.07354736929619,0.00536773684648095
5828,1.04583691237918,0.00522918456189592
5829,1.12405985765408,0.00562029928827039
5830,1.07671227087428,0.00538356135437141
5831,1.14036029157699,0.00570180145788497
5832,1.09730579954613,0.00548652899773064
5833,1.08242903033848,0.00541214515169238
5834,1.0624462803887,0.00531223140194349
5835,1.12260214408943,0.00561301072044714
5836,1.05064101014882,0.00525320505074408
5837,1.04687387116013,0.00523436935580067
5838,1.06439719489019,0.00532198597445095
5839,1.09978420545056,0.00549892102725281
5840,1.10791701098386,0.00553958505491929
5841,1.14496606075777,0.00572483030378884
5842,1.06464106858098,0.00532320534290489
5843,1.09317883036796,0.00546589415183982
5844,1.14124172229482,0.00570620861147409
5845,1.07714033844999,0.00538570169224995
5846,1.1056443613032,0.00552822180651602
5847,1.09762617688799,0.00548813088443997
5848,1.04039411344984,0.00520197056724918
5849,1.07312287418249,0.00536561437091245
5850,1.03459480483283,0.00517297402416413
5851,1.06221662633021,0.00531108313165105
5852,1.05592154895594,0.00527960774477972
5853,1.01913296598916,0.00509566482994582
5854,1.07721891674509,0.00538609458372546
5855,1.05399335823502,0.00526996679117509
5856,1.08325369832387,0.00541626849161937
5857,1.13872009321391,0.00569360046606953
5858,1.09012570452905,0.00545062852264523
5859,1.10919846997106,0.00554599234985528
5860,1.05050553431429,0.00525252767157143
5861,1.14477022701264,0.00572385113506318
5862,1.02529669443311,0.00512648347216555
5863,1.09671021005211,0.00548355105026053
5864,1.12081181645334,0.0056040590822667
5865,1.05883982445977,0.00529419912229887
5866,1.06522618351208,0.00532613091756042
5867,1.09352930144024,0.00546764650720119
5868,1.11085621733686,0.00555428108668429
5869,1.09278426361384,0.00546392131806918
5870,1.03429604709406,0.00517148023547028
5871,1.07856840652682,0.00539284203263411
5872,1.14974454174247,0.00574872270871233
5873,1.06100605176385,0.00530503025881927
5874,1.10858839305442,0.00554294196527211
5875,1.08887205719645,0.00544436028598223
5876,1.09606641055183,0.00548033205275916
5877,1.05368071600161,0.00526840358000803
5878,1.05500223058211,0.00527501115291056
5879,1.06304025929041,0.00531520129645206
5880,1.00392086313941,0.00501960431569707
5881,1.07574328466682,0.00537871642333411
5882,1.04685744841589,0.00523428724207944
5883,1.09429859696591,0.00547149298482953
5884,1.10566234686834,0.00552831173434169
5885,1.09942087392413,0.00549710436962066
5886,1.02198004961752,0.00510990024808758
5887,1.0919748792051,0.0054598743960255
5888,1.07235030573428,0.00536175152867139
5889,1.06612836275728,0.00533064181378638
5890,1.0565643768635,0.00528282188431748
5891,1.02777267097942,0.00513886335489712
5892,1.05835528376445,0.00529177641882224
5893,0.982783185611665,0.00491391592805833
5894,0.99331019876673,0.00496655099383365
5895,0.992138150459314,0.00496069075229657
5896,1.07695638042154,0.00538478190210771
5897,0.99063083358364,0.0049531541679182
5898,0.991963565877949,0.00495981782938974
5899,1.06501943438415,0.00532509717192074
5900,1.03881322964332,0.00519406614821661
5901,1.07846616605089,0.00539233083025447
5902,1.04394150209309,0.00521970751046547
5903,1.04941799328464,0.00524708996642322
5904,1.02991303447417,0.00514956517237083
5905,1.01791199154468,0.00508955995772338
5906,1.03337586213092,0.00516687931065458
5907,1.00474677259048,0.00502373386295242
5908,1.01521574079734,0.00507607870398668
5909,1.01819693592562,0.00509098467962809
5910,1.03363955518408,0.00516819777592038
5911,1.03910424196023,0.00519552120980113
5912,0.969834755399087,0.00484917377699544
5913,1.01266977798344,0.00506334888991718
5914,0.988263879410211,0.00494131939705106
5915,1.01115569868806,0.00505577849344031
5916,0.97681610369836,0.0048840805184918
5917,1.05440595127356,0.00527202975636781
5918,0.973670126555754,0.00486835063277877
5919,0.975826338225774,0.00487913169112887
5920,0.981293420673814,0.00490646710336907
5921,0.959438824757095,0.00479719412378548
5922,0.995526490504554,0.00497763245252277
5923,0.971199960460086,0.00485599980230043
5924,0.967564244966282,0.00483782122483141
5925,0.932516369484739,0.0046625818474237
5926,0.976828407294555,0.00488414203647278
5927,1.01037065909627,0.00505185329548134
5928,0.978647088702708,0.00489323544351354
5929,1.0039101543244,0.005019550771622
5930,0.949101481094042,0.00474550740547021
5931,0.936406103253387,0.00468203051626694
5932,0.953410205176187,0.00476705102588094
5933,0.941546295067271,0.00470773147533636
5934,0.968427422965169,0.00484213711482584
5935,0.980459899110213,0.00490229949555106
5936,0.956244126726648,0.00478122063363324
5937,0.942748302280926,0.00471374151140463
5938,0.945723186744728,0.00472861593372364
5939,0.96515214673375,0.00482576073366875
5940,0.945086550487609,0.00472543275243805
5941,0.948879737427914,0.00474439868713957
5942,0.975685649258773,0.00487842824629387
5943,0.960566792080908,0.00480283396040454
5944,0.938886666081637,0.00469443333040819
5945,0.889302075147908,0.00444651037573954
5946,0.885719541423127,0.00442859770711563
5947,0.957634084332031,0.00478817042166015
5948,0.924499407226436,0.00462249703613218
5949,0.923368634045255,0.00461684317022627
5950,0.892726934449096,0.00446363467224548
5951,0.948152452451497,0.00474076226225749
5952,0.901957787688508,0.00450978893844254
5953,0.930317798051459,0.0046515889902573
5954,0.875154705860076,0.00437577352930038
5955,0.849490710756554,0.00424745355378277
5956,0.903201254296705,0.00451600627148353
5957,0.875091446243708,0.00437545723121854
5958,0.938568071253324,0.00469284035626662
5959,0.883494465544335,0.00441747232772168
5960,0.897087396770573,0.00448543698385286
5961,0.85104874262854,0.0042552437131427
5962,0.876890412043098,0.00438445206021549
5963,0.867618200356753,0.00433809100178377
